pwsid,total_violations_12m,total_violations_36m,total_violations_60m,health_based_violations_36m,monitoring_reporting_violations_36m,repeat_violation_count_60m,max_violation_severity,days_since_last_violation,returned_to_compliance_flag,open_violation_flag,violation_trend_direction,compliance_risk_component
OH8441512,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8441612,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8441712,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8441912,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8442012,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8442112,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8442212,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8442312,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8442412,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8442512,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8442612,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8442712,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8442812,0,0,0,0,0,0,0.0,12499.0,False,False,stable_or_none,0.0
OH8442912,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8443008,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8443012,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8443112,0,0,0,0,0,0,0.0,9577.0,False,False,stable_or_none,0.0
OH8443212,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8443312,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8443412,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8443512,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8443612,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8443712,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8443812,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8443912,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8444012,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8444103,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8444212,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8444312,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8444412,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8444512,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8444612,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8444712,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8444812,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8444912,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8445012,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8445112,0,0,0,0,0,0,0.0,3825.0,False,False,stable_or_none,0.0
OH8445212,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8445312,0,0,0,0,0,0,0.0,12469.0,False,False,stable_or_none,0.0
OH8445412,0,0,0,0,0,0,0.0,5011.0,False,False,stable_or_none,0.0
OH8445512,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8445615,0,0,0,0,0,0,0.0,8664.0,False,False,stable_or_none,0.0
OH8445712,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8445812,0,0,0,0,0,0,0.0,10855.0,False,False,stable_or_none,0.0
OH8445912,0,0,0,0,0,0,0.0,10490.0,False,False,stable_or_none,0.0
OH8446112,0,0,0,0,0,0,0.0,10947.0,False,False,stable_or_none,0.0
OH8446212,0,0,0,0,0,0,0.0,11586.0,False,False,stable_or_none,0.0
OH8446312,0,0,0,0,0,0,0.0,4281.0,False,False,stable_or_none,0.0
OH8446412,0,0,0,0,0,0,0.0,7194.0,False,False,stable_or_none,0.0
OH8446512,0,0,0,0,0,0,0.0,11313.0,False,False,stable_or_none,0.0
OH8446612,0,0,0,0,0,0,0.0,10217.0,False,False,stable_or_none,0.0
OH8446708,0,0,0,0,0,0,0.0,12499.0,False,False,stable_or_none,0.0
OH8446812,0,0,0,0,0,0,0.0,3642.0,False,False,stable_or_none,0.0
OH8446912,0,0,0,0,0,0,0.0,11129.0,False,False,stable_or_none,0.0
OH8447012,0,0,0,0,0,0,0.0,10947.0,False,False,stable_or_none,0.0
OH8447112,0,0,0,0,0,0,0.0,8299.0,False,False,stable_or_none,0.0
OH8447212,0,0,0,0,0,0,0.0,1907.0,False,False,stable_or_none,0.0
OH8500012,0,0,0,0,0,0,0.0,7203.0,False,False,stable_or_none,0.0
OH8500112,1,2,6,0,2,2,55.0,354.0,True,True,decreasing,57.75
OH8500212,0,0,0,0,0,0,0.0,7568.0,False,False,stable_or_none,0.0
OH8500312,1,2,2,1,0,0,100.0,254.0,True,True,increasing,67.0
OH8500412,0,2,3,0,1,2,35.0,538.0,True,True,increasing,49.75
OH8500512,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8500612,1,2,2,0,2,0,35.0,354.0,True,True,increasing,44.75
OH8500712,0,0,0,0,0,0,0.0,9547.0,False,False,stable_or_none,0.0
OH8500812,0,0,0,0,0,0,0.0,6016.0,False,False,stable_or_none,0.0
OH8500912,0,1,1,0,0,0,25.0,545.0,False,True,increasing,31.25
OH8501012,1,5,6,1,1,3,85.0,355.0,True,True,increasing,93.25
OH8501112,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8501212,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8501312,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8501412,0,0,0,0,0,0,0.0,9029.0,False,False,stable_or_none,0.0
OH8501512,0,0,0,0,0,0,0.0,12712.0,False,False,stable_or_none,0.0
OH8501612,0,0,0,0,0,0,0.0,11494.0,False,False,stable_or_none,0.0
OH8501712,0,0,0,0,0,0,0.0,2547.0,False,False,stable_or_none,0.0
OH8501812,0,0,0,0,0,0,0.0,12924.0,False,False,stable_or_none,0.0
OH8501912,2,4,5,0,2,2,55.0,214.0,True,True,increasing,67.75
OH8502012,0,0,0,0,0,0,0.0,12651.0,False,False,stable_or_none,0.0
OH8502112,0,0,0,0,0,0,0.0,11069.0,False,False,stable_or_none,0.0
OH8502212,0,0,0,0,0,0,0.0,11069.0,False,False,stable_or_none,0.0
OH8502312,1,4,8,1,1,6,85.0,236.0,True,True,stable_or_none,100.0
OH8502412,0,0,0,0,0,0,0.0,14417.0,False,False,stable_or_none,0.0
OH8502512,1,1,2,0,0,2,25.0,355.0,True,False,stable_or_none,19.25
OH8502612,0,0,0,0,0,0,0.0,7568.0,False,False,stable_or_none,0.0
OH8502712,0,0,0,0,0,0,0.0,9212.0,False,False,stable_or_none,0.0
OH8502812,0,0,2,0,0,2,55.0,1724.0,False,False,decreasing,21.75
OH8502912,0,0,1,0,0,0,25.0,1821.0,True,False,decreasing,6.25
OH8503012,1,2,3,0,0,3,25.0,201.0,False,True,increasing,48.25
OH8503112,1,2,5,0,2,2,55.0,354.0,True,True,decreasing,57.75
OH8503212,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8503312,0,0,0,0,0,0,0.0,11678.0,False,False,stable_or_none,0.0
OH8503412,1,3,5,0,0,2,35.0,355.0,True,True,increasing,51.75
OH8503512,1,2,3,0,1,0,35.0,354.0,True,True,increasing,41.75
OH8503612,0,0,0,0,0,0,0.0,11313.0,False,False,stable_or_none,0.0
OH8503712,0,1,1,0,0,0,25.0,720.0,False,True,increasing,31.25
OH8503812,0,0,0,0,0,0,0.0,4373.0,False,False,stable_or_none,0.0
OH8503912,1,3,4,0,2,0,55.0,355.0,True,False,increasing,34.75
OH8504012,0,0,0,0,0,0,0.0,11129.0,False,False,stable_or_none,0.0
OH8504112,0,0,0,0,0,0,0.0,16053.0,False,False,stable_or_none,0.0
OH8504212,1,2,2,0,2,0,35.0,354.0,False,True,increasing,44.75
OH8504311,1,3,5,0,1,4,55.0,214.0,True,True,increasing,67.75
OH8504314,0,0,0,0,0,0,0.0,13838.0,False,False,stable_or_none,0.0
OH8504412,0,1,8,1,0,4,85.0,536.0,True,True,decreasing,74.25
OH8504512,0,0,0,0,0,0,0.0,2272.0,False,False,stable_or_none,0.0
OH8504612,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8504712,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8504812,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8504912,2,6,7,1,3,5,85.0,200.0,True,True,increasing,100.0
OH8505012,0,0,0,0,0,0,0.0,5651.0,False,False,stable_or_none,0.0
OH8505112,0,0,0,0,0,0,0.0,6441.0,False,False,stable_or_none,0.0
OH8505122,0,0,0,0,0,0,0.0,4738.0,False,False,stable_or_none,0.0
OH8505212,0,0,0,0,0,0,0.0,4373.0,False,False,stable_or_none,0.0
OH8505312,0,0,0,0,0,0,0.0,8391.0,False,False,stable_or_none,0.0
OH8505412,0,0,0,0,0,0,0.0,9943.0,False,False,stable_or_none,0.0
OH8530012,0,0,0,0,0,0,0.0,8025.0,False,False,stable_or_none,0.0
OH8530112,0,0,0,0,0,0,0.0,12134.0,False,False,stable_or_none,0.0
OH8530212,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8530312,0,0,0,0,0,0,0.0,7751.0,False,False,stable_or_none,0.0
OH8530412,0,0,0,0,0,0,0.0,5925.0,False,False,stable_or_none,0.0
OH8530512,0,1,1,0,1,0,35.0,536.0,False,False,increasing,16.75
OH8530612,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8530712,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8530812,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8530912,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8531012,1,1,1,1,0,0,100.0,355.0,False,True,increasing,62.0
OH8531112,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8531212,0,0,0,0,0,0,0.0,5316.0,False,False,stable_or_none,0.0
OH8531312,0,0,0,0,0,0,0.0,7203.0,False,False,stable_or_none,0.0
OH8531412,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8531512,0,0,1,0,0,0,25.0,1560.0,False,True,decreasing,26.25
OH8531612,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8531712,0,0,0,0,0,0,0.0,8482.0,False,False,stable_or_none,0.0
OH8531812,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8531912,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8532012,0,0,0,0,0,0,0.0,2028.0,False,False,stable_or_none,0.0
OH8532112,0,0,0,0,0,0,0.0,11221.0,False,False,stable_or_none,0.0
OH8532212,0,0,0,0,0,0,0.0,8756.0,False,False,stable_or_none,0.0
OH8532312,0,0,0,0,0,0,0.0,5194.0,False,False,stable_or_none,0.0
OH8532412,0,0,0,0,0,0,0.0,9760.0,False,False,stable_or_none,0.0
OH8532512,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8532612,0,0,0,0,0,0,0.0,5742.0,False,False,stable_or_none,0.0
OH8532712,0,0,0,0,0,0,0.0,7933.0,False,False,stable_or_none,0.0
OH8532812,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8532912,0,2,4,0,1,4,55.0,842.0,True,True,stable_or_none,62.75
OH8533012,0,0,0,0,0,0,0.0,10947.0,False,False,stable_or_none,0.0
OH8533112,0,1,2,0,1,0,55.0,1024.0,True,False,stable_or_none,21.75
OH8533212,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8533312,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8533412,0,0,0,0,0,0,0.0,10398.0,False,False,stable_or_none,0.0
OH8533512,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8533612,0,0,1,0,0,0,55.0,1451.0,True,False,decreasing,13.75
OH8533712,0,0,0,0,0,0,0.0,10763.0,False,False,stable_or_none,0.0
OH8533812,0,0,0,0,0,0,0.0,10582.0,False,False,stable_or_none,0.0
OH8533912,0,0,0,0,0,0,0.0,2728.0,False,False,stable_or_none,0.0
OH8534012,0,2,2,0,1,0,55.0,997.0,True,False,increasing,26.75
OH8534112,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8534212,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8534312,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8534412,0,0,0,0,0,0,0.0,10490.0,False,False,stable_or_none,0.0
OH8534512,0,0,0,0,0,0,0.0,5864.0,False,False,stable_or_none,0.0
OH8534612,0,0,0,0,0,0,0.0,6016.0,False,False,stable_or_none,0.0
OH8534712,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8534812,0,0,0,0,0,0,0.0,4738.0,False,False,stable_or_none,0.0
OH8534912,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8535012,0,0,0,0,0,0,0.0,3916.0,False,False,stable_or_none,0.0
OH8535112,0,0,0,0,0,0,0.0,4281.0,False,False,stable_or_none,0.0
OH8535212,2,3,3,0,2,0,55.0,204.0,True,True,increasing,54.75
OH8535312,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8535412,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8535512,0,0,0,0,0,0,0.0,12682.0,False,False,stable_or_none,0.0
OH8535612,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8535712,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8535812,0,1,2,0,1,2,55.0,750.0,True,False,stable_or_none,29.75
OH8535912,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8536012,0,1,4,0,1,2,55.0,536.0,True,False,decreasing,29.75
OH8536112,0,0,0,0,0,0,0.0,10217.0,False,False,stable_or_none,0.0
OH8536212,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8536312,0,0,0,0,0,0,0.0,7295.0,False,False,stable_or_none,0.0
OH8536412,0,0,0,0,0,0,0.0,5407.0,False,False,stable_or_none,0.0
OH8536512,0,0,0,0,0,0,0.0,4135.0,False,False,stable_or_none,0.0
OH8536612,0,0,0,0,0,0,0.0,5103.0,False,False,stable_or_none,0.0
OH8536712,0,0,0,0,0,0,0.0,11221.0,False,False,stable_or_none,0.0
OH8536812,0,0,0,0,0,0,0.0,7660.0,False,False,stable_or_none,0.0
OH8536912,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8537012,0,0,0,0,0,0,0.0,5346.0,False,False,stable_or_none,0.0
OH8537112,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8537212,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8537312,0,0,0,0,0,0,0.0,7568.0,False,False,stable_or_none,0.0
OH8537313,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8537412,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8537512,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8537612,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8537712,0,0,0,0,0,0,0.0,12408.0,False,False,stable_or_none,0.0
OH8537812,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8537912,0,3,3,0,2,2,55.0,876.0,True,True,increasing,62.75
OH8538012,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8538112,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8538212,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8538312,0,0,0,0,0,0,0.0,5286.0,False,False,stable_or_none,0.0
OH8538412,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8538512,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8538612,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8538712,0,0,0,0,0,0,0.0,8937.0,False,False,stable_or_none,0.0
OH8538812,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8538912,0,0,0,0,0,0,0.0,6015.0,False,False,stable_or_none,0.0
OH8539012,0,0,0,0,0,0,0.0,4646.0,False,False,stable_or_none,0.0
OH8539112,0,0,0,0,0,0,0.0,9121.0,False,False,stable_or_none,0.0
OH8539212,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8539312,0,0,0,0,0,0,0.0,9760.0,False,False,stable_or_none,0.0
OH8539412,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8539512,0,0,0,0,0,0,0.0,8482.0,False,False,stable_or_none,0.0
OH8539612,0,2,2,0,1,0,55.0,779.0,True,False,increasing,26.75
OH8539712,0,0,0,0,0,0,0.0,8207.0,False,False,stable_or_none,0.0
OH8539812,0,0,0,0,0,0,0.0,8207.0,False,False,stable_or_none,0.0
OH8539912,0,0,0,0,0,0,0.0,8847.0,False,False,stable_or_none,0.0
OH8540012,0,0,0,0,0,0,0.0,5651.0,False,False,stable_or_none,0.0
OH8540112,21,21,21,0,21,0,55.0,355.0,False,False,increasing,100.0
OH8540212,0,0,0,0,0,0,0.0,8482.0,False,False,stable_or_none,0.0
OH8540312,0,0,0,0,0,0,0.0,8391.0,False,False,stable_or_none,0.0
OH8540412,0,0,0,0,0,0,0.0,7660.0,False,False,stable_or_none,0.0
OH8540512,0,0,0,0,0,0,0.0,3642.0,False,False,stable_or_none,0.0
OH8540612,0,0,0,0,0,0,0.0,11129.0,False,False,stable_or_none,0.0
OH8540712,0,2,5,1,1,3,90.0,797.0,True,False,decreasing,59.5
OH8540812,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8540912,0,0,0,0,0,0,0.0,4099.0,False,False,stable_or_none,0.0
OH8541012,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8541112,0,0,0,0,0,0,0.0,4464.0,False,False,stable_or_none,0.0
OH8541212,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8541312,0,0,0,0,0,0,0.0,8299.0,False,False,stable_or_none,0.0
OH8541412,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8541512,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8541612,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8541712,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8541812,0,2,2,1,1,0,85.0,612.0,True,False,increasing,46.25
OH8541912,0,0,0,0,0,0,0.0,10855.0,False,False,stable_or_none,0.0
OH8542012,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8542112,0,0,0,0,0,0,0.0,6472.0,False,False,stable_or_none,0.0
OH8542212,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8542312,0,0,0,0,0,0,0.0,8391.0,False,False,stable_or_none,0.0
OH8542412,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8542512,0,0,0,0,0,0,0.0,5742.0,False,False,stable_or_none,0.0
OH8542612,0,1,2,0,0,0,55.0,1029.0,True,True,stable_or_none,38.75
OH8542712,0,0,0,0,0,0,0.0,2473.0,False,False,stable_or_none,0.0
OH8542812,0,0,0,0,0,0,0.0,6380.0,False,False,stable_or_none,0.0
OH8542912,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8543012,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8543112,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8543212,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8543312,0,0,0,0,0,0,0.0,7021.0,False,False,stable_or_none,0.0
OH8543412,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8543512,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8543612,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8543712,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8543812,0,0,0,0,0,0,0.0,7568.0,False,False,stable_or_none,0.0
OH8543912,0,0,0,0,0,0,0.0,6746.0,False,False,stable_or_none,0.0
OH8544012,0,0,0,0,0,0,0.0,10763.0,False,False,stable_or_none,0.0
OH8544112,0,0,0,0,0,0,0.0,8025.0,False,False,stable_or_none,0.0
OH8544212,0,0,0,0,0,0,0.0,4920.0,False,False,stable_or_none,0.0
OH8544312,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8544412,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8544512,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8544612,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8544712,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8544812,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8544912,0,0,0,0,0,0,0.0,3916.0,False,False,stable_or_none,0.0
OH8545012,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8545112,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8545212,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8545312,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8545512,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8545612,0,0,0,0,0,0,0.0,10490.0,False,False,stable_or_none,0.0
OH8545712,0,1,1,0,1,0,55.0,994.0,True,False,increasing,21.75
OH8545812,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8545912,1,1,1,0,1,0,35.0,202.0,False,False,increasing,16.75
OH8546012,0,0,0,0,0,0,0.0,7295.0,False,False,stable_or_none,0.0
OH8546112,0,0,21,0,0,0,55.0,1267.0,False,False,decreasing,13.75
OH8546212,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8546312,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8546412,0,0,0,0,0,0,0.0,5560.0,False,False,stable_or_none,0.0
OH8546512,0,0,0,0,0,0,0.0,6746.0,False,False,stable_or_none,0.0
OH8546612,0,0,0,0,0,0,0.0,10855.0,False,False,stable_or_none,0.0
OH8546712,0,1,2,0,1,0,55.0,446.0,True,False,stable_or_none,21.75
OH8546812,0,0,0,0,0,0,0.0,5469.0,False,False,stable_or_none,0.0
OH8546912,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8547012,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8547112,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8547212,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8547312,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8547412,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8547512,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8547612,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8547712,0,2,2,1,1,0,85.0,612.0,True,False,increasing,46.25
OH8547812,0,0,0,0,0,0,0.0,6380.0,False,False,stable_or_none,0.0
OH8547912,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8548012,0,0,0,0,0,0,0.0,6838.0,False,False,stable_or_none,0.0
OH8548112,0,0,0,0,0,0,0.0,10398.0,False,False,stable_or_none,0.0
OH8548212,3,17,19,0,9,17,85.0,224.0,True,True,increasing,100.0
OH8548312,0,0,0,0,0,0,0.0,10125.0,False,False,stable_or_none,0.0
OH8548412,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8548512,0,0,0,0,0,0,0.0,6533.0,False,False,stable_or_none,0.0
OH8548612,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8548712,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8548812,0,1,1,0,1,0,55.0,628.0,True,False,increasing,21.75
OH8548912,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8549012,0,0,0,0,0,0,0.0,9486.0,False,False,stable_or_none,0.0
OH8549112,0,0,0,0,0,0,0.0,2455.0,False,False,stable_or_none,0.0
OH8549212,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8549312,0,0,0,0,0,0,0.0,7751.0,False,False,stable_or_none,0.0
OH8549412,0,0,0,0,0,0,0.0,8116.0,False,False,stable_or_none,0.0
OH8549422,0,0,0,0,0,0,0.0,6777.0,False,False,stable_or_none,0.0
OH8549512,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8549612,0,0,0,0,0,0,0.0,5925.0,False,False,stable_or_none,0.0
OH8549712,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8549812,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8549912,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8550012,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8550112,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8550212,0,0,0,0,0,0,0.0,4099.0,False,False,stable_or_none,0.0
OH8550312,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8550412,0,1,1,0,1,0,55.0,811.0,True,False,increasing,21.75
OH8550512,0,0,0,0,0,0,0.0,9121.0,False,False,stable_or_none,0.0
OH8550612,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8550712,0,0,0,0,0,0,0.0,6199.0,False,False,stable_or_none,0.0
OH8550812,0,0,0,0,0,0,0.0,10490.0,False,False,stable_or_none,0.0
OH8550912,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8551012,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8551112,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8551212,0,0,0,0,0,0,0.0,11494.0,False,False,stable_or_none,0.0
OH8551312,0,0,0,0,0,0,0.0,12955.0,False,False,stable_or_none,0.0
OH8551412,0,0,0,0,0,0,0.0,11586.0,False,False,stable_or_none,0.0
OH8551512,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8551612,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8551712,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8551812,0,0,0,0,0,0,0.0,10947.0,False,False,stable_or_none,0.0
OH8551912,0,0,0,0,0,0,0.0,10855.0,False,False,stable_or_none,0.0
OH8552012,0,0,0,0,0,0,0.0,11221.0,False,False,stable_or_none,0.0
OH8552112,0,0,0,0,0,0,0.0,11221.0,False,False,stable_or_none,0.0
OH8552212,0,0,0,0,0,0,0.0,11038.0,False,False,stable_or_none,0.0
OH8552312,0,0,0,0,0,0,0.0,7295.0,False,False,stable_or_none,0.0
OH8552412,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8552512,0,0,0,0,0,0,0.0,4646.0,False,False,stable_or_none,0.0
OH8552612,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8552712,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8552812,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8552912,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8553012,0,0,0,0,0,0,0.0,4738.0,False,False,stable_or_none,0.0
OH8553112,0,0,0,0,0,0,0.0,,False,False,stable_or_none,0.0
OH8553212,0,0,0,0,0,0,0.0,8025.0,False,False,stable_or_none,0.0
